id_phen,index_rel_phytomer,dTT_em_phytomer,dTT_col_phytomer,dTT_sen_phytomer,dTT_del_phytomer
4701,1,0,0,0,0
5110,0,-107.8140474,-107.8140474,-55,-55
5110,0.025,-80.86053552,-80.86053552,-40,-40
5110,0.05,-53.90702368,-53.90702368,-25,-25
5110,0.075,-26.95351184,-26.95351184,-15,-15
5110,0.1,0,0,0,0
5110,0.125,26.95351184,26.95351184,10,10
5110,0.15,53.90702368,53.90702368,25,25
5110,0.175,80.86053552,80.86053552,40,40
5110,0.2,107.8140474,107.8140474,50,50
5110,0.225,134.7675592,134.7675592,65,65
5110,0.25,161.721071,161.721071,75,75
5110,0.275,188.6745829,188.6745829,90,90
5110,0.3,215.6280947,215.6280947,105,105
5110,0.325,242.5816066,242.5816066,115,115
5110,0.35,269.5351184,269.5351184,130,130
5110,0.375,296.4886302,296.4886302,145,145
5110,0.4,323.4421421,323.4421421,155,155
5110,0.425,350.3956539,350.3956539,170,170
5110,0.45,377.3491658,377.3491658,330,330
5110,0.475,404.3026776,404.3026776,485,485
5110,0.5,431.2561894,431.2561894,625,625
5110,0.525,458.2097013,458.2097013,715,715
5110,0.55,485.1632131,485.1632131,780,780
5110,0.575,512.116725,512.116725,830,830
5110,0.6,539.0702368,539.0702368,870,870
5110,0.625,566.0237487,566.0237487,905,905
5110,0.65,592.9772605,592.9772605,935,935
5110,0.675,619.9307723,619.9307723,965,965
5110,0.7,646.8842842,646.8842842,990,999018
5110,0.725,673.837796,673.837796,1010,999018
5110,0.75,700.7913079,700.7913079,1030,999018
5110,0.775,727.7448197,727.7448197,1050,999018
5110,0.8,754.6983315,754.6983315,1070,999018
5110,0.825,781.6518434,781.6518434,1090,999018
5110,0.85,808.6053552,808.6053552,1105,999018
5110,0.875,835.5588671,835.5588671,1120,999018
5110,0.9,862.5123789,862.5123789,1140,999018
5110,0.925,889.4658907,889.4658907,1150,999018
5110,0.95,916.4194026,916.4194026,1165,999018
5110,0.975,943.3729144,943.3729144,1180,999018
5110,1,970.3264263,970.3264263,1200,999018
5404,0,-119.8593581,-119.8593581,-75,-75
5404,0.0625,-89.8945186,-89.8945186,-70,-70
5404,0.125,-59.92967907,-59.92967907,-50,-50
5404,0.1875,-29.96483953,-29.96483953,-30,-30
5404,0.25,0,0,0,0
5404,0.3125,29.96483953,29.96483953,75,75
5404,0.375,59.92967907,59.92967907,150,150
5404,0.4375,89.8945186,89.8945186,225,225
5404,0.5,119.8593581,119.8593581,300,300
5404,0.5625,149.8241977,149.8241977,375,375
5404,0.625,179.7890372,179.7890372,445,445
5404,0.6875,209.7538767,209.7538767,520,520
5404,0.75,239.7187163,239.7187163,595,595
5404,0.8125,269.6835558,269.6835558,670,670
5404,0.875,299.6483953,299.6483953,745,745
5404,0.9375,329.6132349,329.6132349,820,820
5404,1,359.5780744,359.5780744,900,900
5503,0,-121.0844804,-121.0844804,-90,-90
5503,0.083333333,-90.81336027,-90.81336027,-90,-90
5503,0.166666667,-60.54224018,-60.54224018,-65,-65
5503,0.25,-30.27112009,-30.27112009,-35,-35
5503,0.333333333,0,0,0,0
5503,0.416666667,30.27112009,30.27112009,30,30
5503,0.5,60.54224018,60.54224018,65,65
5503,0.583333333,90.81336027,90.81336027,100,100
5503,0.666666667,121.0844804,121.0844804,130,130
5503,0.75,151.3556004,151.3556004,165,165
5503,0.833333333,181.6267205,181.6267205,200,200
5503,0.916666667,211.8978406,211.8978406,230,230
5503,0.963378776,228.866175,228.866175,255,255
6111,0,-99.77048948,-99.77048948,-75,-75
6111,0.022727273,-74.82786711,-74.82786711,-55,-55
6111,0.045454545,-49.88524474,-49.88524474,-35,-35
6111,0.068181818,-24.94262237,-24.94262237,-20,-20
6111,0.090909091,0,0,0,0
6111,0.113636364,24.94262237,24.94262237,15,15
6111,0.136363636,49.88524474,49.88524474,35,35
6111,0.159090909,74.82786711,74.82786711,55,55
6111,0.181818182,99.77048948,99.77048948,70,70
6111,0.204545455,124.7131118,124.7131118,90,90
6111,0.227272727,149.6557342,149.6557342,105,105
6111,0.25,174.5983566,174.5983566,125,125
6111,0.272727273,199.540979,199.540979,145,145
6111,0.295454545,224.4836013,224.4836013,160,160
6111,0.318181818,249.4262237,249.4262237,180,180
6111,0.340909091,274.3688461,274.3688461,200,200
6111,0.363636364,299.3114684,299.3114684,215,215
6111,0.386363636,324.2540908,324.2540908,235,235
6111,0.409090909,349.1967132,349.1967132,250,250
6111,0.431818182,374.1393355,374.1393355,360,360
6111,0.454545455,399.0819579,399.0819579,470,470
6111,0.477272727,424.0245803,424.0245803,575,575
6111,0.5,448.9672026,448.9672026,675,675
6111,0.522727273,473.909825,473.909825,750,750
6111,0.545454545,498.8524474,498.8524474,810,810
6111,0.568181818,523.7950698,523.7950698,860,860
6111,0.590909091,548.7376921,548.7376921,900,900
6111,0.613636364,573.6803145,573.6803145,935,935
6111,0.636363636,598.6229369,598.6229369,965,999058
6111,0.659090909,623.5655592,623.5655592,995,999058
6111,0.681818182,648.5081816,648.5081816,1020,999058
6111,0.704545455,673.450804,673.450804,1040,999058
6111,0.727272727,698.3934263,698.3934263,1065,999058
6111,0.75,723.3360487,723.3360487,1085,999058
6111,0.772727273,748.2786711,748.2786711,1105,999058
6111,0.795454545,773.2212934,773.2212934,1120,999058
6111,0.818181818,798.1639158,798.1639158,1140,999058
6111,0.840909091,823.1065382,823.1065382,1155,999058
6111,0.863636364,848.0491606,848.0491606,1170,999058
6111,0.886363636,872.9917829,872.9917829,1185,999058
6111,0.909090909,897.9344053,897.9344053,1200,999058
6111,0.931818182,922.8770277,922.8770277,1215,999058
6111,0.954545455,947.81965,947.81965,1230,999058
6111,0.977272727,972.7622724,972.7622724,1240,999058
6111,1,997.7048948,997.7048948,1260,999058
6408,0,-117.6419794,-117.6419794,-45,-45
6408,0.03125,-88.23148455,-88.23148455,-35,-35
6408,0.0625,-58.8209897,-58.8209897,-25,-25
6408,0.09375,-29.41049485,-29.41049485,-10,-10
6408,0.125,0,0,0,0
6408,0.15625,29.41049485,29.41049485,15,15
6408,0.1875,58.8209897,58.8209897,25,25
6408,0.21875,88.23148455,88.23148455,65,65
6408,0.25,117.6419794,117.6419794,130,130
6408,0.28125,147.0524743,147.0524743,190,190
6408,0.3125,176.4629691,176.4629691,255,255
6408,0.34375,205.873464,205.873464,320,320
6408,0.375,235.2839588,235.2839588,380,380
6408,0.40625,264.6944537,264.6944537,445,445
6408,0.4375,294.1049485,294.1049485,505,505
6408,0.46875,323.5154434,323.5154434,560,560
6408,0.5,352.9259382,352.9259382,610,610
