id_plt,id_axis,N_phytomer,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
6.0,5.0,7.0,NA,NA,507.0,507.0,1.0,265.47974348794946,453.72774705499188,923.78502971370369,1276.7500375511152
6.0,6.0,7.0,947.0,1547.0,607.0,607.0,1.0,385.82876386847869,550.84539472383085,933.7850300315871,1243.1912131469946
6.0,6.0,7.0,943.0,1543.0,607.0,607.0,1.0,385.82876386847869,550.84539472383085,933.7850300315871,1243.1912131469946
7.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-70.014967243530165,86.878458188276667,513.12403198420122,807.24167904302476
7.0,4.0,8.0,NA,NA,408.0,408.0,1.0,168.03870612680896,348.41845404651605,737.40932468957976,1075.6213514776859
7.0,5.0,8.0,NA,NA,508.0,508.0,1.0,260.38772529534185,430.0066889830556,811.18122659389871,1129.2167835083619
7.0,6.0,7.0,1180.0,1780.0,607.0,607.0,1.0,373.75085463231227,538.76748548766443,921.70712079542068,1231.1133039108283
8.0,1.0,10.0,NA,NA,110.0,110.0,1.0,-55.607160997612091,113.07467661925695,522.6622394986764,838.94068503030576
8.0,4.0,7.0,NA,NA,407.0,407.0,1.0,179.31631117853399,379.86235371234687,881.95890183873644,1257.9827315896355
8.0,5.0,7.0,1409.0,2009.0,507.0,507.0,1.0,272.2418001922623,460.48980375930472,930.54708641801653,1283.5120942554281
8.0,6.0,6.0,971.0,1571.0,606.0,606.0,1.0,384.72826195137065,570.71171680295242,1122.0576605230169,1470.7766383697326
9.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-60.116200114237827,96.777225317568991,523.02279911349353,817.14044617231707
9.0,4.0,9.0,NA,NA,409.0,409.0,1.0,183.81930872228895,348.51416097625673,682.31269315320401,991.11554112939348
9.0,5.0,8.0,1437.0,2037.0,508.0,508.0,1.0,270.28649242463422,439.90545611234796,821.07999372319102,1139.1155506376542
9.0,6.0,7.0,990.0,1590.0,607.0,607.0,1.0,383.64962176160464,548.66625261695674,931.60588792471299,1241.0120710401206
9.0,6.0,7.0,986.0,1586.0,607.0,607.0,1.0,383.64962176160464,548.66625261695674,931.60588792471299,1241.0120710401206
10.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-47.608276900474166,109.28514853133265,535.53072232725719,829.64836938608073
10.0,4.0,9.0,NA,NA,409.0,409.0,1.0,196.32723193605261,361.02208419002039,694.82061636696767,1003.6234643431571
10.0,5.0,7.0,1354.0,1954.0,507.0,507.0,1.0,275.80852459483907,464.05652816188149,934.11381082059324,1287.0788186580048
10.0,6.0,7.0,678.0,1278.0,607.0,607.0,1.0,396.1575449753683,561.1741758307204,944.11381113847665,1253.5199942538843
10.0,6.0,7.0,674.0,1274.0,607.0,607.0,1.0,396.1575449753683,561.1741758307204,944.11381113847665,1253.5199942538843
10.0,7.0,6.0,516.0,1116.0,706.0,706.0,1.0,519.87439667234389,682.32582573075524,1160.1341885770148,1464.7306187657416
11.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-57.463579950387384,99.429845481419434,525.67541927734396,819.7930663361675
11.0,4.0,9.0,NA,NA,409.0,409.0,1.0,186.47192888613941,351.16678114010716,684.96531331705444,993.76816129324391
11.0,5.0,8.0,1393.0,1993.0,508.0,508.0,1.0,272.93911258848465,442.55807627619839,823.73261388704145,1141.7681708015045
11.0,6.0,7.0,939.0,1539.0,607.0,607.0,1.0,386.30224192545506,551.31887278080717,934.25850808856342,1243.664691203971
11.0,6.0,8.0,777.0,1377.0,608.0,608.0,1.0,392.19916160813477,541.49067431544847,886.9631644407516,1166.8847507669648
12.0,1.0,12.0,NA,NA,112.0,112.0,1.0,-41.865315154346355,105.23883057212946,547.16323813477311,822.98351137191526
12.0,4.0,10.0,NA,NA,410.0,410.0,1.0,203.11618764207384,355.26312329809582,663.62991862989736,948.90542298493858
12.0,5.0,8.0,1275.0,1875.0,508.0,508.0,1.0,284.87790262018939,454.49686630790313,835.67140391874625,1153.7069608332095
12.0,6.0,8.0,631.0,1231.0,608.0,608.0,1.0,404.13795163983951,553.42946434715327,898.9019544724564,1178.8235407986697
12.0,6.0,8.0,627.0,1227.0,608.0,608.0,1.0,404.13795163983951,553.42946434715327,898.9019544724564,1178.8235407986697
12.0,7.0,8.0,501.0,1101.0,708.0,708.0,1.0,533.5112359537967,665.1537290532242,933.4117583940249,1180.2414329554515
13.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-73.214910244076762,83.678515187730071,509.9240889836546,804.04173604247808
13.0,4.0,8.0,NA,NA,408.0,408.0,1.0,164.83876312626236,345.21851104596948,734.20938168903308,1072.4214084771393
13.0,5.0,7.0,NA,NA,507.0,507.0,1.0,250.20189125123645,438.44989481827889,908.50717747699059,1261.4721853144022
13.0,6.0,7.0,1219.0,1819.0,607.0,607.0,1.0,370.5509116317657,535.56754248711775,918.507177794874,1227.9133609102817
13.0,6.0,7.0,1215.0,1815.0,607.0,607.0,1.0,370.5509116317657,535.56754248711775,918.507177794874,1227.9133609102817
14.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-48.488278151993143,108.40514727981368,534.65072107573815,828.76836813456168
14.0,4.0,9.0,NA,NA,409.0,409.0,1.0,195.44723068453365,360.1420829385014,693.94061511544862,1002.7434630916381
14.0,5.0,8.0,1290.0,1890.0,508.0,508.0,1.0,281.91441438687889,451.53337807459263,832.70791568543564,1150.743472599899
14.0,6.0,7.0,698.0,1298.0,607.0,607.0,1.0,395.27754372384931,560.29417457920135,943.2338098869576,1252.6399930023654
14.0,6.0,7.0,694.0,1294.0,607.0,607.0,1.0,395.27754372384931,560.29417457920135,943.2338098869576,1252.6399930023654
15.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-50.811434328871506,106.08199110293532,532.3275648988598,826.44521195768334
15.0,4.0,8.0,NA,NA,408.0,408.0,1.0,187.24223904146763,367.62198696117474,756.61285760423834,1094.8248843923445
15.0,5.0,7.0,1397.0,1997.0,507.0,507.0,1.0,272.60536716644174,460.85337073348416,930.91065339219585,1283.8756612296074
15.0,6.0,7.0,757.0,1357.0,607.0,607.0,1.0,392.95438754697096,557.97101840232301,940.91065371007926,1250.3168368254869
15.0,6.0,7.0,753.0,1353.0,607.0,607.0,1.0,392.95438754697096,557.97101840232301,940.91065371007926,1250.3168368254869
16.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-55.751658707490144,101.14176672431668,527.3873405202412,821.50498757906473
16.0,4.0,8.0,NA,NA,408.0,408.0,1.0,182.30201466284899,362.68176258255608,751.67263322561973,1089.8846600137258
16.0,5.0,8.0,1369.0,1969.0,508.0,508.0,1.0,274.65103383138188,444.26999751909563,825.44453512993869,1143.4800920444018
16.0,6.0,7.0,911.0,1511.0,607.0,607.0,1.0,388.0141631683523,553.0307940237044,935.97042933146065,1245.3766124468682
16.0,6.0,7.0,907.0,1507.0,607.0,607.0,1.0,388.0141631683523,553.0307940237044,935.97042933146065,1245.3766124468682
17.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-67.100383710106215,89.793041721700618,516.03861551762509,810.15626257644863
17.0,4.0,9.0,NA,NA,409.0,409.0,1.0,176.83512512642056,341.52997738038835,675.32850955733556,984.13135753352503
17.0,5.0,8.0,NA,NA,508.0,508.0,1.0,263.30230882876583,432.92127251647958,814.09581012732258,1132.1313670417858
17.0,6.0,7.0,1160.0,1760.0,607.0,607.0,1.0,376.66543816573625,541.6820690210883,924.62170432884454,1234.0278874442522
17.0,6.0,7.0,1156.0,1756.0,607.0,607.0,1.0,376.66543816573625,541.6820690210883,924.62170432884454,1234.0278874442522
17.0,7.0,6.0,619.0,1219.0,706.0,706.0,1.0,500.3822898627119,662.83371892112314,1140.6420817673827,1445.2385119561095
18.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-71.915979951188305,84.977445480618513,511.22301927654303,805.34066633536656
18.0,4.0,9.0,NA,NA,409.0,409.0,1.0,172.01952888533847,336.71438113930623,670.5129133162535,979.31576129244297
18.0,5.0,7.0,NA,NA,507.0,507.0,1.0,251.5008215441249,439.74882511116732,909.80610776987908,1262.7711156072908
18.0,6.0,7.0,1200.0,1800.0,607.0,607.0,1.0,371.84984192465413,536.86647278000623,919.80610808776248,1229.2122912031703
19.0,1.0,10.0,NA,NA,110.0,110.0,1.0,-52.095453108969593,116.58638450789944,526.17394738731889,842.45239291894825
19.0,4.0,7.0,NA,NA,407.0,407.0,1.0,182.82801906717651,383.37406160098936,885.47060972737893,1261.4944394782779
19.0,5.0,7.0,1358.0,1958.0,507.0,507.0,1.0,275.75350808090479,464.00151164794721,934.05879430665902,1287.0238021440705
19.0,6.0,6.0,903.0,1503.0,606.0,606.0,1.0,388.23996984001315,574.22342469159491,1125.5693684116593,1474.288346258375
19.0,7.0,5.0,564.0,1164.0,705.0,705.0,1.0,510.57670092246445,697.67527811684261,1393.8945412858402,1744.7043735252992
20.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-63.627514803310589,93.265910628496243,519.5114844244207,813.62913148324424
20.0,4.0,8.0,NA,NA,408.0,408.0,1.0,174.42615856702855,354.80590648673564,743.79677712979924,1082.0088039179054
20.0,5.0,8.0,NA,NA,508.0,508.0,1.0,266.77517773556144,436.39414142327519,817.56867903411819,1135.6042359485814
20.0,6.0,7.0,1069.0,1669.0,607.0,607.0,1.0,380.13830707253186,545.15493792788391,928.09457323564015,1237.5007563510478
20.0,7.0,7.0,572.0,1172.0,707.0,707.0,1.0,510.45707498926259,655.30339763510676,962.60437742539625,1234.1912323863542
21.0,1.0,10.0,NA,NA,110.0,110.0,1.0,-58.485229322547248,110.19660829432178,519.78417117374124,836.0626167053706
21.0,4.0,7.0,NA,NA,407.0,407.0,1.0,176.43824285359884,376.98428538741172,879.08083351380128,1255.1046632647003
21.0,5.0,7.0,NA,NA,507.0,507.0,1.0,269.36373186732715,457.61173543436956,927.66901809308138,1280.634025930493
21.0,6.0,6.0,1026.0,1626.0,606.0,606.0,1.0,381.8501936264355,567.83364847801727,1119.1795921980818,1467.8985700447975
21.0,6.0,6.0,1022.0,1622.0,606.0,606.0,1.0,381.8501936264355,567.83364847801727,1119.1795921980818,1467.8985700447975
22.0,1.0,10.0,NA,NA,110.0,110.0,1.0,-49.628433405537905,119.05340421133113,528.64096709075056,844.91941262237992
22.0,4.0,7.0,NA,NA,407.0,407.0,1.0,185.29503877060819,385.8410813044211,887.9376294308106,1263.9614591817096
22.0,5.0,7.0,1314.0,1914.0,507.0,507.0,1.0,278.22052778433647,466.46853135137894,936.5258140100907,1289.4908218475023
22.0,6.0,6.0,816.0,1416.0,606.0,606.0,1.0,390.70698954344482,576.69044439502659,1128.0363881150911,1476.7553659618068
22.0,6.0,6.0,813.0,1413.0,606.0,606.0,1.0,390.70698954344482,576.69044439502659,1128.0363881150911,1476.7553659618068
23.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-48.46178222209025,108.43164320971658,534.67721700564107,828.7948640644646
23.0,4.0,8.0,NA,NA,408.0,408.0,1.0,189.59189114824889,369.97163906795595,758.96250971101961,1097.1745364991259
23.0,5.0,8.0,1286.0,1886.0,508.0,508.0,1.0,281.94091031678175,451.5598740044955,832.73441161533856,1150.7699685298019
23.0,6.0,7.0,690.0,1290.0,607.0,607.0,1.0,395.30403965375217,560.32067050910427,943.26030581686052,1252.6664889322683
23.0,6.0,7.0,686.0,1286.0,607.0,607.0,1.0,395.30403965375217,560.32067050910427,943.26030581686052,1252.6664889322683
24.0,1.0,10.0,NA,NA,110.0,110.0,1.0,-79.012213620888502,89.66962399598053,499.25718687539995,815.53563240702931
24.0,5.0,7.0,NA,NA,507.0,507.0,1.0,248.83674756898591,437.08475113602833,907.14203379474009,1260.1070416321515
24.0,6.0,7.0,1239.0,1839.0,607.0,607.0,1.0,369.18576794951514,534.20239880486724,917.14203411262349,1226.548217228031
25.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-49.987794511604882,106.90563092020194,533.15120471612647,827.26885177495001
25.0,4.0,8.0,NA,NA,408.0,408.0,1.0,188.06587885873424,368.44562677844135,757.43649742150501,1095.6485242096112
25.0,5.0,8.0,1298.0,1898.0,508.0,508.0,1.0,280.41489802726716,450.0338617149809,831.20839932582396,1149.2439562402872
25.0,6.0,7.0,730.0,1330.0,607.0,607.0,1.0,393.77802736423757,558.79465821958968,941.73429352734593,1251.1404766427536
25.0,6.0,7.0,726.0,1326.0,607.0,607.0,1.0,393.77802736423757,558.79465821958968,941.73429352734593,1251.1404766427536
26.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-51.036049499191847,105.85737593261499,532.10294972853944,826.22059678736298
26.0,4.0,8.0,NA,NA,408.0,408.0,1.0,187.01762387114729,367.39737179085438,756.38824243391798,1094.6002692220243
26.0,5.0,7.0,1405.0,2005.0,507.0,507.0,1.0,272.38075199612138,460.62875556316379,930.68603822187549,1283.6510460592872
26.0,6.0,7.0,769.0,1369.0,607.0,607.0,1.0,392.7297723766506,557.74640323200265,940.6860385397589,1250.0922216551667
26.0,7.0,6.0,536.0,1136.0,706.0,706.0,1.0,516.44662407362625,678.89805313203749,1156.7064159782972,1461.302846167024
27.0,1.0,10.0,NA,NA,110.0,110.0,1.0,-64.87645473772065,103.80538287914838,513.39294575856775,829.67139129019711
27.0,4.0,8.0,NA,NA,408.0,408.0,1.0,177.60937832717966,357.98912624688677,746.97999688995037,1085.1920236780566
27.0,5.0,7.0,NA,NA,507.0,507.0,1.0,262.97250645215377,451.22051001919618,921.27779267790788,1274.2428005153195
27.0,6.0,6.0,1176.0,1776.0,606.0,606.0,1.0,375.45896821126212,561.44242306284377,1112.7883667829083,1461.507344629624
27.0,6.0,6.0,1172.0,1772.0,606.0,606.0,1.0,375.45896821126212,561.44242306284377,1112.7883667829083,1461.507344629624
27.0,7.0,6.0,587.0,1187.0,706.0,706.0,1.0,507.03837852965864,669.48980758806988,1147.2981704343294,1451.8946006230562
28.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-71.361485449100712,85.531939982706106,511.77751377863063,805.89516083745411
28.0,4.0,8.0,NA,NA,408.0,408.0,1.0,166.69218792123843,347.07193584094551,736.06280648400912,1074.2748332721153
28.0,5.0,7.0,NA,NA,507.0,507.0,1.0,252.05531604621251,440.30331961325493,910.36060227196663,1263.3256101093782
29.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-65.998647397236056,90.894778034570763,517.14035183049532,811.25799888931886
29.0,4.0,8.0,NA,NA,408.0,408.0,1.0,172.05502597310308,352.43477389281014,741.42564453587386,1079.6376713239799
29.0,5.0,8.0,NA,NA,508.0,508.0,1.0,264.40404514163595,434.02300882934969,815.19754644019281,1133.2331033546559
29.0,6.0,7.0,1128.0,1728.0,607.0,607.0,1.0,377.76717447860636,542.78380533395853,925.72344064171477,1235.1296237571223
29.0,6.0,7.0,1125.0,1725.0,607.0,607.0,1.0,377.76717447860636,542.78380533395853,925.72344064171477,1235.1296237571223
29.0,7.0,7.0,583.0,1183.0,707.0,707.0,1.0,508.0859423953371,652.93226504118138,960.23324483147087,1231.8200997924287
30.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-64.199043811181539,92.694381620625293,518.93995541654976,813.0576024753733
30.0,4.0,8.0,NA,NA,408.0,408.0,1.0,173.85462955915759,354.2343774788647,743.2252481219283,1081.4372749100346
30.0,5.0,8.0,NA,NA,508.0,508.0,1.0,266.20364872769051,435.82261241540425,816.99715002624725,1135.0327069407106
30.0,6.0,7.0,1081.0,1681.0,607.0,607.0,1.0,379.56677806466092,544.58340892001297,927.52304422776922,1236.929227343177
31.0,1.0,12.0,NA,NA,112.0,112.0,1.0,-64.730535357420251,82.373610369055569,524.29801793169918,800.11829116884132
31.0,4.0,9.0,NA,NA,409.0,409.0,1.0,175.54549871477025,340.24035096873803,674.0388831456853,982.84173112187477
31.0,5.0,8.0,NA,NA,508.0,508.0,1.0,262.01268241711551,431.63164610482926,812.80618371567232,1130.8417406301355
31.0,6.0,8.0,1046.0,1646.0,608.0,608.0,1.0,381.27273143676564,530.56424414407934,876.03673426938246,1155.9583205955958
32.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-52.580962587362102,104.31246284444472,530.55803664036921,824.67568369919275
32.0,4.0,8.0,NA,NA,408.0,408.0,1.0,185.47271078297703,365.85245870268409,754.84332934574775,1093.055356133854
32.0,5.0,7.0,1429.0,2029.0,507.0,507.0,1.0,270.83583890795109,459.0838424749935,929.14112513370526,1282.1061329711169
32.0,6.0,7.0,797.0,1397.0,607.0,607.0,1.0,391.18485928848031,556.20149014383242,939.14112545158866,1248.5473085669964
32.0,6.0,7.0,793.0,1393.0,607.0,607.0,1.0,391.18485928848031,556.20149014383242,939.14112545158866,1248.5473085669964
33.0,1.0,10.0,NA,NA,110.0,110.0,1.0,-59.431153117019676,109.25068449984936,518.83824737926875,835.11669291089811
33.0,4.0,7.0,NA,NA,407.0,407.0,1.0,175.4923190591264,376.03836159293928,878.13490971932879,1254.1587394702278
33.0,5.0,6.0,NA,NA,506.0,506.0,1.0,259.10328943976305,472.19001226521141,1108.2336684036088,1507.7712737013244
33.0,6.0,6.0,1049.0,1649.0,606.0,606.0,1.0,380.90426983196306,566.88772468354477,1118.2336684036093,1466.952646250325
33.0,6.0,7.0,880.0,1480.0,607.0,607.0,1.0,388.76682845338394,553.78345930873604,936.72309461649229,1246.1292777318999
33.0,7.0,6.0,556.0,1156.0,706.0,706.0,1.0,512.48368015035965,674.93510920877088,1152.7434720550305,1457.3399022437573
34.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-73.220079161217882,83.673346270588951,509.91892006651346,804.036567125337
34.0,4.0,8.0,NA,NA,408.0,408.0,1.0,164.83359420912126,345.21334212882834,734.204212771892,1072.4162395599981
34.0,5.0,8.0,NA,NA,508.0,508.0,1.0,257.18261337765415,426.80157706536789,807.97611467621095,1126.011671590674
34.0,6.0,7.0,1227.0,1827.0,607.0,607.0,1.0,370.54574271462457,535.56237356997667,918.50200887773292,1227.9081919931405
34.0,6.0,7.0,1223.0,1823.0,607.0,607.0,1.0,370.54574271462457,535.56237356997667,918.50200887773292,1227.9081919931405
35.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-59.820820601294017,97.072604830512802,523.31817862643732,817.43582568526085
35.0,4.0,8.0,NA,NA,408.0,408.0,1.0,178.23285276904511,358.6126006887522,747.60347133181585,1085.815498119922
35.0,5.0,7.0,NA,NA,507.0,507.0,1.0,263.59598089401919,451.84398446106161,921.90126711977337,1274.8662749571849
35.0,6.0,8.0,852.0,1452.0,608.0,608.0,1.0,389.84192095722813,539.13343366454183,884.60592378984495,1164.5275101160582
35.0,6.0,7.0,982.0,1582.0,607.0,607.0,1.0,383.94500127454842,548.96163212990052,931.90126743765677,1241.3074505530644
36.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-52.633923887165807,104.25950154464103,530.50507534056555,824.62272239938909
36.0,4.0,8.0,NA,NA,408.0,408.0,1.0,185.41974948317332,365.79949740288043,754.79036804594409,1093.0023948340502
36.0,5.0,8.0,1326.0,1926.0,508.0,508.0,1.0,277.76876865170624,447.38773233941998,828.56226995026304,1146.5978268647261
36.0,6.0,7.0,801.0,1401.0,607.0,607.0,1.0,391.13189798867666,556.14852884402876,939.08816415178501,1248.4943472671926
36.0,7.0,6.0,544.0,1144.0,706.0,706.0,1.0,514.84874968565225,677.3001787440636,1155.1085415903231,1459.7049717790499
37.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-63.605842454964495,93.28758297684233,519.5331567727668,813.65080383159034
37.0,4.0,8.0,NA,NA,408.0,408.0,1.0,174.44783091537465,354.82757883508174,743.81844947814534,1082.0304762662515
37.0,5.0,8.0,NA,NA,508.0,508.0,1.0,266.79685008390754,436.41581377162129,817.59035138246429,1135.6259082969275
37.0,6.0,7.0,1065.0,1665.0,607.0,607.0,1.0,380.15997942087796,545.17661027623001,928.11624558398626,1237.5224286993939
37.0,6.0,7.0,1061.0,1661.0,607.0,607.0,1.0,380.15997942087796,545.17661027623001,928.11624558398626,1237.5224286993939
37.0,7.0,7.0,568.0,1168.0,707.0,707.0,1.0,510.4787473376087,655.32506998345286,962.62604977374235,1234.2129047347003
38.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-53.14091411715134,103.75251131465549,529.99808511057995,824.11573216940349
38.0,4.0,8.0,NA,NA,408.0,408.0,1.0,184.9127592531878,365.29250717289489,754.28337781595849,1092.4954046040648
38.0,5.0,8.0,1334.0,1934.0,508.0,508.0,1.0,277.26177842172069,446.88074210943444,828.05527972027744,1146.0908366347408
38.0,6.0,7.0,824.0,1424.0,607.0,607.0,1.0,390.62490775869111,555.64153861404316,938.5811739217994,1247.9873570372072
38.0,6.0,7.0,820.0,1420.0,607.0,607.0,1.0,390.62490775869111,555.64153861404316,938.5811739217994,1247.9873570372072
39.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-51.196815132706689,105.69661029910014,531.94218409502469,826.05983115384822
39.0,4.0,8.0,NA,NA,408.0,408.0,1.0,186.85685823763245,367.23660615733951,756.22747680040322,1094.4395035885093
39.0,5.0,8.0,1310.0,1910.0,508.0,508.0,1.0,279.20587740616531,448.82484109387906,829.99937870472218,1148.0349356191853
39.0,6.0,7.0,773.0,1373.0,607.0,607.0,1.0,392.56900674313573,557.58563759848789,940.52527290624414,1249.9314560216517
40.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-50.265760491794737,106.6276649400121,532.87323873593664,826.99088579476017
40.0,4.0,8.0,NA,NA,408.0,408.0,1.0,187.7879128785444,368.16766079825146,757.15853144131518,1095.3705582294212
40.0,5.0,8.0,1306.0,1906.0,508.0,508.0,1.0,280.13693204707727,449.75589573479101,830.93043334563413,1148.9659902600972
40.0,6.0,7.0,741.0,1341.0,607.0,607.0,1.0,393.50006138404768,558.51669223939984,941.45632754715609,1250.8625106625636
40.0,6.0,7.0,737.0,1337.0,607.0,607.0,1.0,393.50006138404768,558.51669223939984,941.45632754715609,1250.8625106625636
41.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-73.773058769396798,83.120366662410035,509.36594045833453,803.48358751715807
41.0,4.0,8.0,NA,NA,408.0,408.0,1.0,164.28061460094233,344.66036252064941,733.65123316371307,1071.8632599518194
41.0,5.0,7.0,NA,NA,507.0,507.0,1.0,249.64374272591641,437.89174629295883,907.94902895167058,1260.9140367890823
41.0,6.0,7.0,1231.0,1831.0,607.0,607.0,1.0,369.99276310644564,535.00939396179774,917.94902926955399,1227.3552123849618
42.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-56.864766175586162,100.02865925622066,526.27423305214518,820.39188011096871
42.0,4.0,8.0,NA,NA,408.0,408.0,1.0,181.18890719475297,361.56865511446006,750.55952575752372,1088.7715525456299
42.0,5.0,8.0,1381.0,1981.0,508.0,508.0,1.0,273.53792636328586,443.15689005099961,824.33142766184267,1142.3669845763059
42.0,6.0,7.0,919.0,1519.0,607.0,607.0,1.0,386.90105570025628,551.91768655560838,934.85732186336463,1244.2635049787723
42.0,6.0,7.0,915.0,1515.0,607.0,607.0,1.0,386.90105570025628,551.91768655560838,934.85732186336463,1244.2635049787723
43.0,1.0,10.0,NA,NA,110.0,110.0,1.0,-56.301657403774726,112.38018021309431,521.96774309251373,838.24618862414309
43.0,4.0,7.0,NA,NA,407.0,407.0,1.0,178.62181477237135,379.16785730618426,881.26440543257377,1257.2882351834728
43.0,5.0,7.0,1417.0,2017.0,507.0,507.0,1.0,271.54730378609969,459.79530735314211,929.85259001185386,1282.8175978492654
43.0,6.0,6.0,978.0,1578.0,606.0,606.0,1.0,384.03376554520804,570.01722039678975,1121.3631641168543,1470.0821419635699
43.0,6.0,6.0,974.0,1574.0,606.0,606.0,1.0,384.03376554520804,570.01722039678975,1121.3631641168543,1470.0821419635699
43.0,7.0,5.0,595.0,1195.0,705.0,705.0,1.0,506.37049662765935,693.46907382203744,1389.6883369910352,1740.4981692304941
44.0,1.0,11.0,NA,NA,111.0,111.0,1.0,-58.213643871278379,98.67978156052844,524.925355356453,819.04300241527653
44.0,4.0,8.0,NA,NA,408.0,408.0,1.0,179.84002949906076,360.21977741876782,749.21064806183153,1087.4226748499377
44.0,6.0,7.0,955.0,1555.0,607.0,607.0,1.0,385.55217800456404,550.5688088599162,933.50844416767245,1242.9146272830801
